PlayerId,Name,count,EPA,SoloTackle,AssistedTackle,SoloSack,AssistedSack,Pressure,PassBreakup,Interception,ForcedFumble,DL,LB,LeftSide,RightSide,Tech0,Tech1,Tech2,Tech2i,Tech3,Tech4,Tech4i,Tech5,Tech6,Tech7,Tech9,TechOff,TechOutside,DT,DE,RosterLB,team
1233,Tavon Wilson,31,-0.08565671,1,0,1,0,1,0,0,0,0,31,21,10,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,Lions
1235,Zach Kerr,241,-0.057920037,8,8,0,0,11,0,0,0,241,0,179,49,13,18,2,22,75,6,62,24,0,18,1,0,0,241,0,0,Cardinals
1239,Duron Harmon,1,-1.01573,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Patriots
1245,Sheldon Richardson,408,-0.007870382,18,14,2,0,19,3,0,2,393,15,247,153,5,20,14,13,235,8,31,11,28,10,18,3,12,408,0,0,Browns
1249,D.J. Swearinger Sr,12,0.064204333,1,0,0,0,0,0,0,0,0,12,10,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,Raiders
1254,A.J. Bouye,4,-0.238968,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,Jaguars
1265,John Simon,243,-0.105927753,12,6,1,0,10,0,0,0,0,243,45,128,0,0,0,0,0,0,0,0,0,0,0,70,173,0,0,243,Patriots
1280,Andrew Sendejo,8,-0.34882775,0,0,0,0,0,0,0,0,0,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,Eagles
1287,Shamar Stephen,262,-0.130183989,3,5,0,0,2,2,0,1,262,0,161,101,0,6,27,10,203,7,9,0,0,0,0,0,0,262,0,0,Vikings
1323,Vince Williams,17,-0.140976765,0,1,0,0,3,0,0,0,0,17,6,11,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,17,Steelers
1340,Jordan Poyer,30,-0.068164033,1,2,0,0,0,0,0,0,0,30,20,10,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,Bills
1366,Ross Cockrell,11,-0.519083364,1,0,0,0,0,0,0,0,0,11,6,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,Panthers
1370,Nickell Robey-Coleman,2,-0.368416,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Rams
1399,Michael Thomas,17,0.429513118,2,0,0,0,1,0,0,0,0,17,11,6,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,Giants
1410,Dion Jordan,156,-0.022741904,4,2,2,0,13,1,0,0,133,23,40,103,0,0,4,1,11,28,27,21,23,11,7,13,10,0,156,0,Raiders
1421,Deone Bucannon,4,-0.21991275,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,Giants
1451,Brynden Trawick,4,-0.6362215,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,Ravens
1453,Terrence Brooks,1,-0.1626,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Patriots
1458,Rashaan Melvin,6,-0.06795,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,Lions
1459,Anthony Levine,3,-0.577086333,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,Ravens
1474,Colin Jones,2,0.20265,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Panthers
1476,Adarius Taylor,8,-0.012760375,0,0,0,0,0,0,0,0,0,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,Browns
1481,Wes Horton,112,-0.025597125,2,2,0,0,4,0,0,0,112,0,77,35,0,2,0,2,61,0,4,26,7,7,3,0,0,0,112,0,Panthers
1482,Mario Addison,348,0.158174897,8,10,2,2,17,0,0,1,204,144,65,260,0,1,0,0,5,0,3,27,41,70,57,23,121,0,348,0,Panthers
1501,Jonathan Bostic,11,0.307437091,1,0,0,0,1,0,0,0,0,11,3,8,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,Redskins
1527,Coty Sensabaugh,4,0.19281375,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,Redskins
1592,B.W. Webb,3,-0.5047,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,Bengals
1655,Chris Banjo,1,-0.888441,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Cardinals
1694,Kurt Coleman,10,-0.311904,0,1,0,0,0,0,0,0,0,10,4,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,Bills
1714,Jeff Heath,27,-0.096936444,0,0,0,0,2,0,0,0,0,27,12,15,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,Cowboys
1792,Josh Bynes,1,-0.585286,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Ravens
1829,Will Compton,1,-0.258192,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Raiders
1837,Blidi Wreh-Wilson,1,-0.010589,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Falcons
1854,Todd Davis,10,-0.1118837,1,1,0,0,0,0,0,0,0,10,4,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,Broncos
1867,Wesley Woodyard,3,-0.098099333,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,Titans
1885,Lerentee McCray,2,-0.8767275,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,Jaguars
1966,Kiko Alonso,4,-0.757049,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,Saints
1980,Kyle Wilber,5,0.1283466,0,0,0,0,0,0,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,Raiders
1985,Mike Adams,2,0.075848,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Texans
2089,L.J. Fort,8,-1.23897375,0,0,0,0,1,0,0,0,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,Ravens
2091,Jabaal Sheard,374,-0.045801414,8,4,3,0,25,2,0,0,366,8,369,5,0,3,5,5,4,25,17,6,79,21,201,0,8,0,374,0,Colts
2097,Shawn Williams,22,-0.237049591,1,0,0,0,2,0,0,0,0,22,14,8,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,Bengals
2186,William Gholston,221,-0.098566937,16,4,0,0,8,1,0,0,220,1,93,119,8,11,1,11,83,20,30,36,10,9,1,1,0,0,221,0,Buccaneers
2188,Akeem Spence,145,0.129553152,6,1,0,0,3,0,0,0,145,0,71,72,2,45,4,24,63,2,4,1,0,0,0,0,0,145,0,0,Jaguars
2242,Terrell McClain,22,0.137385409,1,2,0,0,0,0,0,0,22,0,8,14,0,17,1,3,1,0,0,0,0,0,0,0,0,22,0,0,Raiders
2243,Jack Crawford,196,-0.029162791,3,7,0,1,10,3,0,0,196,0,130,64,2,7,3,24,63,34,43,15,0,1,4,0,0,0,196,0,Falcons
2303,Najee Goode,3,0.60081,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,Jaguars
2306,LaRoy Reynolds,1,1.340009,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Bengals
2365,Jason Pierre-Paul,495,-0.13880781,20,3,7,1,37,3,0,2,296,199,181,298,0,1,1,0,28,3,7,14,32,74,136,16,183,0,495,0,Buccaneers
2450,Chris Smith,50,-0.03460754,0,1,0,0,3,0,0,0,45,5,25,23,1,0,1,0,11,2,4,3,6,4,13,1,4,0,50,0,Browns
2562,Mike Purcell,277,0.016269596,11,20,0,0,8,0,0,0,277,0,162,57,58,73,35,33,76,0,2,0,0,0,0,0,0,277,0,0,Broncos
2606,Brandon Dunn,224,0.063598205,7,10,1,0,7,0,0,0,224,0,121,89,14,102,9,38,32,4,24,1,0,0,0,0,0,224,0,0,Texans
2636,Margus Hunt,260,-0.031328069,9,4,0,0,3,0,0,0,260,0,157,102,1,4,9,48,175,1,22,0,0,0,0,0,0,260,0,0,Colts
2652,Shaquil Barrett,448,-0.10023983,24,7,9,1,55,0,0,2,2,446,261,182,0,0,0,0,0,1,0,0,0,0,1,5,441,0,0,448,Buccaneers
2664,Ibraheim Campbell,4,-0.3525185,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,Packers
2666,Nate Orchard,110,0.070961618,9,5,1,0,5,1,0,0,70,40,22,86,0,0,0,0,0,0,3,2,1,37,27,2,38,0,110,0,Redskins
2668,Jamie Meder,11,0.380296818,0,0,0,0,1,0,0,0,11,0,11,0,0,1,1,0,7,0,0,2,0,0,0,0,0,0,11,0,Lions
2701,Rodney Gunter,207,0.031478981,9,3,2,1,14,0,0,0,207,0,70,137,0,6,2,9,109,8,47,22,0,4,0,0,0,207,0,0,Cardinals
2702,Kareem Martin,39,0.016381949,2,2,0,0,3,0,0,0,29,10,28,11,0,0,0,0,0,0,0,9,1,6,13,0,10,0,39,0,Giants
2703,Josh Mauro,82,0.115722183,3,7,0,0,3,0,0,0,76,6,81,1,0,0,0,0,1,7,2,10,31,21,4,0,6,0,82,0,Raiders
2722,Dan McCullers,64,-0.144628266,2,4,0,0,0,0,0,0,64,0,23,11,30,28,0,4,2,0,0,0,0,0,0,0,0,64,0,0,Steelers
2739,Trey Flowers,362,0.134443077,18,8,4,0,38,0,0,0,343,19,31,321,9,2,1,2,61,1,37,52,12,19,147,1,18,0,362,0,Lions
2743,Malcom Brown,220,-0.083879059,7,8,0,0,4,1,0,0,219,1,102,86,31,93,4,52,39,0,0,0,0,0,0,1,0,220,0,0,Saints
2748,Daniel Sorensen,19,-0.203550053,2,1,0,0,2,1,0,0,0,19,9,10,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,Chiefs
2750,Dee Ford,68,0.073821456,5,0,2,0,5,0,0,0,45,23,53,9,0,0,0,0,0,0,0,0,6,17,22,6,17,0,68,0,49ers
2758,Dontari Poe,123,0.075579341,4,2,2,0,4,0,0,0,123,0,49,64,10,88,0,5,8,3,9,0,0,0,0,0,0,123,0,0,Panthers
2762,Nick Williams,291,-0.105876045,9,13,2,0,8,0,0,0,286,5,196,43,50,50,44,36,83,9,8,5,0,1,0,2,3,291,0,0,Bears
2763,Rakeem Nunez-Roches,146,-0.093966027,1,3,0,0,3,0,0,0,146,0,50,78,18,24,3,13,59,13,9,4,0,2,1,0,0,146,0,0,Buccaneers
2765,Grady Jarrett,357,-0.052180258,14,10,4,1,28,0,0,0,357,0,173,163,21,37,4,23,214,14,42,0,0,0,2,0,0,357,0,0,Falcons
2768,Ricardo Allen,2,0.2310195,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Falcons
2775,Clayton Geathers,7,-0.475320286,1,1,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,Colts
2777,TY McGill,10,0.3402145,0,1,0,0,0,0,0,0,10,0,6,4,0,1,2,1,6,0,0,0,0,0,0,0,0,10,0,0,Chargers
2786,Henry Anderson,287,-0.056576404,13,7,1,0,16,0,0,0,260,27,262,25,0,3,8,10,39,29,63,13,10,11,74,0,27,0,287,0,Jets
2796,Kyle Love,212,0.070018519,3,2,0,0,4,1,0,0,212,0,52,150,10,117,0,2,63,1,14,1,0,3,1,0,0,212,0,0,Panthers
2799,David Mayo,10,0.1065964,0,0,0,0,0,0,0,0,0,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,Giants
2801,Dean Marlowe,4,-0.36372775,1,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,Bills
2802,Brandon Copeland,74,-0.196934108,4,4,0,1,5,0,0,0,1,73,64,10,0,0,0,0,0,0,0,0,0,0,1,0,73,0,0,74,Jets
2816,Caraun Reid,124,-0.016685202,1,3,0,0,5,0,0,0,124,0,46,71,7,1,0,2,65,6,28,11,0,4,0,0,0,124,0,0,Cardinals
2837,Damien Wilson,22,0.063447409,0,1,0,0,1,0,0,0,5,17,11,11,0,2,0,3,0,0,0,0,0,0,0,0,17,0,0,22,Chiefs
2876,Abry Jones,263,0.160249464,7,6,0,1,5,0,0,0,262,1,127,124,11,147,4,71,23,1,5,0,0,0,0,1,0,263,0,0,Jaguars
2879,Tyson Alualu,251,-0.314749984,8,19,0,0,6,1,0,1,247,4,169,78,1,26,5,25,86,53,29,15,2,5,0,3,1,0,251,0,Steelers
2895,Bobby McCain,3,0.376041,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,Dolphins
2900,Jordan Phillips,319,-0.095012809,10,7,4,1,12,0,0,0,319,0,180,136,3,32,0,14,198,22,44,5,1,0,0,0,0,319,0,0,Bills
2910,Stacy McGee,90,0.062442167,0,3,0,1,2,0,0,0,89,1,48,34,7,60,0,1,21,0,0,0,0,0,0,1,0,90,0,0,Panthers
2911,Benson Mayowa,147,-0.028512531,1,3,0,1,13,0,0,0,145,2,145,1,0,0,0,0,1,0,2,17,15,7,103,1,1,0,147,0,Raiders
2923,Trae Waynes,2,0.104798,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Vikings
2937,Christian Covington,225,-0.057147711,12,6,1,0,7,0,0,0,223,2,95,127,1,15,17,145,22,1,22,0,0,0,0,2,0,0,225,0,Cowboys
2940,Benardrick McKinney,16,-0.370388438,0,1,0,0,0,1,0,0,0,16,9,7,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,16,Texans
2963,Jayrone Elliott,8,0.07641075,0,0,0,0,1,0,0,0,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,Steelers
2971,Angelo Blackson,189,0.038254804,2,8,0,0,3,0,0,0,189,0,92,96,1,9,8,21,83,3,45,6,5,2,6,0,0,0,189,0,Texans
2975,Jordan Hicks,29,0.346344793,0,0,0,0,1,0,0,0,0,29,17,12,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,29,Cardinals
2985,Mike Pennel,121,0.047275132,10,10,1,0,6,0,0,0,121,0,61,56,4,57,1,12,43,0,4,0,0,0,0,0,0,121,0,0,Chiefs
2986,Damarious Randall,10,-0.5105289,0,1,0,0,1,0,0,0,0,10,2,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,Browns
3000,Lawrence Guy,289,-0.023211948,14,20,2,0,10,0,0,0,288,1,192,85,11,17,6,8,105,28,13,98,1,0,1,1,0,0,289,0,Patriots
3002,Carl Davis,35,-0.362616143,1,0,0,0,0,0,0,0,35,0,15,19,1,19,3,9,3,0,0,0,0,0,0,0,0,35,0,0,Jaguars
3007,Preston Smith,394,-0.102678675,15,12,4,2,21,1,0,0,20,374,241,143,0,0,0,0,1,0,0,3,1,6,9,10,364,0,0,394,Packers
3009,Za'Darius Smith,418,-0.086729663,19,11,4,3,47,0,0,1,107,311,138,220,0,0,0,0,10,11,12,10,9,12,43,60,251,0,0,418,Packers
3026,Brent Urban,176,-0.0708535,10,7,0,0,4,3,0,0,176,0,97,78,1,1,7,19,56,43,19,25,4,0,1,0,0,0,176,0,Bears
3053,Dante Fowler Jr.,378,-0.030491492,17,8,4,2,23,4,0,1,105,273,160,217,0,0,0,0,0,0,0,0,0,22,83,1,272,0,0,378,Rams
3072,Curtis Riley,4,0.21468525,2,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,Raiders
3094,Jermaine Whitehead,2,-0.864328,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Browns
3127,Adrian Phillips,6,-0.577454833,0,1,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,Chargers
3129,Damion Square,162,-0.028653617,6,10,0,0,2,0,0,0,162,0,81,79,2,93,0,12,50,2,2,1,0,0,0,0,0,162,0,0,Chargers
3131,Whitney Mercilus,417,0.109746871,15,4,2,0,22,1,1,0,2,415,60,350,0,0,0,0,0,0,0,0,0,0,2,7,408,0,0,417,Texans
3168,Joe Thomas,36,-0.050290139,1,3,0,0,1,0,0,0,0,36,18,18,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,36,Cowboys
3189,Akeem King,2,-0.3955235,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Seahawks
3214,Kerry Hyder,197,-0.128186269,4,4,1,0,10,0,0,0,196,1,118,78,0,1,0,3,79,2,66,7,9,3,26,1,0,0,197,0,Cowboys
3228,James Vaughters,20,-0.1452447,2,0,0,0,0,0,0,0,1,19,7,13,0,0,0,0,0,0,0,0,0,0,1,0,19,0,0,20,Bears
3242,Shelby Harris,315,-0.017153686,11,12,5,0,18,3,0,1,315,0,8,296,11,5,12,89,115,10,55,16,0,2,0,0,0,315,0,0,Broncos
3250,Shaq Thompson,28,-0.010896643,1,0,0,0,0,0,0,0,0,28,18,10,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,28,Panthers
3272,Quinton Dunbar,1,-0.551552,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Redskins
3275,Anthony Chickillo,90,-0.124246144,5,3,0,0,0,0,0,0,26,64,32,56,0,0,0,0,0,0,0,6,5,8,7,2,62,0,0,90,Steelers
3332,Anthony Harris,4,-0.14578975,1,1,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,Vikings
3375,Anthony Zettel,42,0.310269643,0,3,0,0,2,0,0,0,34,8,19,23,0,0,1,1,1,0,0,4,8,7,12,0,8,0,42,0,Bengals
3376,A'Shawn Robinson,215,0.005173149,15,5,1,0,5,2,0,0,215,0,113,86,16,8,7,8,116,3,15,25,1,15,1,0,0,215,0,0,Lions
3382,Miles Killebrew,49,-0.145392429,3,0,0,0,1,0,0,0,0,49,16,33,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,Lions
3391,Morgan Fox,185,-0.079142314,5,4,2,0,8,0,0,0,182,3,96,71,15,26,4,5,23,62,14,11,16,5,1,3,0,0,185,0,Rams
3427,Javon Hargrave,412,-0.168382723,18,25,2,0,22,0,0,1,404,8,326,19,61,49,34,66,161,4,27,2,0,0,0,6,2,412,0,0,Steelers
3434,Cory Littleton,6,-0.778428167,0,0,0,0,0,0,0,0,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,Rams
3457,Jonathan Bullard,100,0.14542429,4,1,0,1,4,0,0,0,100,0,89,11,0,0,0,3,64,3,11,11,0,8,0,0,0,0,100,0,Cardinals
3458,Deon Bush,2,2.661791,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Bears
3462,Leonard Floyd,430,-0.054277874,12,9,1,0,22,2,0,0,50,380,208,205,0,0,1,0,0,0,0,6,0,4,39,17,363,0,0,430,Bears
3467,Nick Kwiatkoski,4,0.395692,1,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,Bears
3473,Roy Robertson-Harris,274,0.02583954,9,6,0,0,11,1,0,0,264,10,108,142,18,16,18,29,82,31,34,29,0,6,1,6,4,0,274,0,Bears
3481,Juston Burris,21,-0.147280714,0,0,0,0,0,0,0,0,0,21,12,9,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,Browns
3500,Kevin Byard,11,0.184663091,0,0,0,0,1,0,0,0,0,11,5,6,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,Titans
3505,Austin Johnson,206,-0.07981201,7,10,0,0,5,1,0,0,205,1,90,114,1,35,5,12,106,14,18,13,1,0,0,1,0,206,0,0,Titans
3507,LeShaun Sims,3,2.662518,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,Titans
3512,Shilique Calhoun,93,-0.133756419,2,1,0,0,6,0,0,1,48,45,19,63,0,0,0,0,6,5,3,9,1,0,24,11,34,0,0,93,Patriots
3514,Karl Joseph,5,0.6321664,0,0,0,0,1,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,Raiders
3515,Jihad Ward,276,-0.340615029,2,2,1,0,17,0,0,0,150,126,122,126,1,1,4,2,72,5,44,8,6,3,4,27,99,0,276,0,Ravens
3520,Andrew Billings,335,0.03896926,9,12,1,0,5,1,0,0,335,0,189,136,10,119,8,162,36,0,0,0,0,0,0,0,0,335,0,0,Bengals
3523,Clayton Fejedelem,2,0.3534,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Bengals
3525,Nick Vigil,9,-0.126505444,1,0,0,0,0,0,0,0,0,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,Bengals
3527,William Jackson,1,-0.7335,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bengals
3534,Kenny Clark,413,-0.095843843,18,18,4,1,24,1,0,0,411,2,184,167,60,88,12,134,77,5,33,1,0,1,0,2,0,413,0,0,Packers
3538,Kyler Fackrell,216,-0.060474412,5,4,0,1,16,0,0,0,1,215,66,130,0,0,0,0,0,0,0,1,0,0,0,20,195,0,0,216,Packers
3540,Reggie Gilbert,86,0.117451012,4,2,0,0,4,1,0,0,10,76,58,27,0,0,0,0,3,1,1,5,0,0,0,1,75,0,0,86,Titans
3547,Dean Lowry,275,-0.068781073,10,12,0,0,3,2,1,0,273,2,147,126,0,3,3,12,155,27,41,15,8,8,1,2,0,0,275,0,Packers
3548,Blake Martinez,14,-0.243125714,0,0,0,0,1,0,0,0,0,14,4,10,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,Packers
3564,Kamu Grugier-Hill,13,-0.090643615,1,0,0,0,1,0,0,0,0,13,10,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13,Eagles
3569,Jonathan Jones,2,0.0622845,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Patriots
3571,Cre'von LeBlanc,1,-0.346469,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Eagles
3584,Kamalei Correa,254,0.010017823,7,10,4,0,12,0,0,0,20,234,149,72,0,0,0,0,3,0,3,3,3,1,7,33,201,0,0,254,Titans
3590,Matt Judon,383,-0.196953191,22,8,5,1,32,0,0,4,27,356,149,152,0,0,0,0,0,2,0,3,2,0,20,82,274,0,0,383,Ravens
3592,Maurice Canady,2,-0.724265,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Jets
3613,Emmanuel Ogbah,74,-0.030440811,1,3,1,0,4,0,0,0,69,5,64,10,0,0,0,0,0,1,0,3,19,9,37,0,5,0,74,0,Chiefs
3623,Carl Nassib,206,-0.170726796,8,3,3,0,12,0,0,1,62,144,168,33,0,1,0,4,12,0,1,6,3,13,22,5,139,0,0,206,Buccaneers
3624,Joe Schobert,4,0.05169,0,0,0,0,1,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,Browns
3644,Reggie Ragland,50,-0.0642778,2,3,0,0,0,0,0,0,0,50,28,22,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,Chiefs
3648,Justin Zimmer,30,-0.108114833,2,3,0,0,0,0,0,0,30,0,7,23,0,24,0,3,3,0,0,0,0,0,0,0,0,30,0,0,Browns
3661,Shaq Lawson,267,-0.255558674,13,8,4,1,25,0,0,1,266,1,145,121,0,0,2,1,10,10,4,69,55,40,75,1,0,0,267,0,Bills
3674,Pete Robertson,5,-0.5725486,0,0,0,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,Cardinals
3677,Darian Thompson,13,0.347037692,1,3,0,1,1,0,0,0,0,13,4,9,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,Cowboys
3691,Patrick Onwuasor,19,-0.413701053,1,1,0,0,0,0,0,0,0,19,8,11,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,19,Ravens
3693,Andrew Adams,5,-1.309936,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,Buccaneers
3699,Trevon Coley,62,-0.064322145,2,4,0,0,2,0,0,0,62,0,29,32,1,7,11,41,2,0,0,0,0,0,0,0,0,62,0,0,Colts
3700,Michael Pierce,202,-0.097041,4,10,0,1,7,0,0,0,199,3,65,99,35,64,20,56,18,0,6,0,0,0,0,3,0,202,0,0,Ravens
3704,Vonn Bell,17,-0.508251824,1,2,1,1,3,0,0,0,0,17,10,7,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,Saints
3718,Javien Elliott,10,0.2641753,0,2,0,0,0,0,0,0,0,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,Panthers
3724,Vernon Hargreaves III,3,-0.573870667,1,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,Texans
3734,Erik Harris,14,0.174810643,1,0,0,0,0,0,0,0,0,14,3,11,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,Raiders
3735,Noah Spence,18,-0.027317222,0,1,0,0,0,0,0,0,11,7,6,12,0,0,0,0,0,0,0,0,1,3,7,0,7,0,18,0,Redskins
3753,David Onyemata,285,-0.140471225,8,7,1,0,10,0,0,0,285,0,96,151,38,55,2,4,180,1,4,1,0,0,0,0,0,285,0,0,Saints
3754,Tyrell Adams,3,0.392986,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,Texans
3757,Sheldon Rankins,151,0.025301709,3,1,1,0,9,0,0,0,133,18,72,58,3,40,3,1,84,0,2,0,0,0,0,18,0,151,0,0,Saints
3773,Brian Poole,10,-0.2372796,0,0,0,0,2,0,0,0,0,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,Jets
3779,Deion Jones,11,-0.310996091,0,0,0,0,0,0,0,0,0,11,4,7,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,Falcons
3782,Efe Obada,154,0.103545364,6,5,0,0,5,0,0,0,154,0,50,103,1,3,0,0,45,0,4,38,29,21,13,0,0,0,154,0,Panthers
3783,De'Vondre Campbell,121,0.151233248,3,6,1,0,3,1,0,0,0,121,70,51,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,121,Falcons
